,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
71,"Thunderclouds with Sia, Diplo & Labrinth",Sia,12108,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
72,iPanema,"Pasi ja Anssi",12074,https://open.spotify.com/track/4dNKFZ8fwl2vCVtAqSSfuf
73,"Ocean (feat. Khalid)","Martin Garrix",11673,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
74,changes,XXXTENTACION,11408,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
75,"We Don't Care",Sigala,11315,https://open.spotify.com/track/59D6pNWyn8UXPpos5fbAqm
76,"Rikkinäinen Prinsessa","Nikke Ankara",11106,https://open.spotify.com/track/5eKpOnlRJC70PfzunR3UWO
77,"no tears left to cry","Ariana Grande",11091,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
78,"Oispa Sulla Tyttöystävä","Anna Puu",10987,https://open.spotify.com/track/3cvTGgrPFVQ9VnMpszAq2x
79,"Don’t Matter To Me (with Michael Jackson)",Drake,10741,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
80,"Body (feat. brando)","Loud Luxury",10706,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
81,2002,Anne-Marie,10675,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
82,"I'm a Mess","Bebe Rexha",10530,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
83,Flames,"David Guetta",10468,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
84,Hullaannun,YOUNGHEARTED,10417,https://open.spotify.com/track/7LMfJ9zGAlUrxRWeqqHwf0
85,"Me Ollaan Runo","Anna Puu",10300,https://open.spotify.com/track/0u5a4aMWEqaofPPBHDzc1X
86,"Mul on sut (feat. Janna)",LEO,10257,https://open.spotify.com/track/26J5k7P4zC7JtLgcY8ES1q
87,Swipe,Cledos,10091,https://open.spotify.com/track/0OQErBICpbXDVhANk9JS9o
88,"Esson baariin",Poju,10082,https://open.spotify.com/track/3AVOlegKLZkDe3GSnM8XpF
89,"Psycho (feat. Ty Dolla $ign)","Post Malone",9990,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
90,Nevermind,"Dennis Lloyd",9923,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
91,"Solmussa (feat. BEHM)","Pikku G",9918,https://open.spotify.com/track/2rHVaNBkAWylDbgh9l47n5
92,"Sun In Our Eyes",MØ,9847,https://open.spotify.com/track/5vsRm2aCBl5T2qdpvwtrf6
93,"La Cintura","Alvaro Soler",9824,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
94,"Only You (with Little Mix)","Cheat Codes",9706,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
95,"High On Life (feat. Bonn)","Martin Garrix",9684,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
96,"Mahtava peräsin ja pulleat purjeet (feat. Jaakko Laitinen)","Pasi ja Anssi",9599,https://open.spotify.com/track/5HoVg6hC4eTJfLmKE5WCZT
97,"Kivi Sakset Seteli","Mikael Gabriel",9155,https://open.spotify.com/track/76UTToAC4uVuQZk0jMCwEb
98,Voulez-vous,"Jenni Vartiainen",9129,https://open.spotify.com/track/5B8LcPwJWf8I6tdBszInyh
99,"Sun Vika",Evelina,8997,https://open.spotify.com/track/33B8pusNWL0lfl6rm2n8je
100,"Pretty Girl","Stefflon Don",8809,https://open.spotify.com/track/7tn8Tdh4FhGbCrv3CEVxVr
101,BILLY,6ix9ine,8804,https://open.spotify.com/track/5KhFaq45chTw8RGfWo8T8J
102,Nössö,"Petri Nygård",8680,https://open.spotify.com/track/0gySKxqIOHTVD3YObTsJug
103,TEXAS,"Haloo Helsinki!",8663,https://open.spotify.com/track/5ULiEi3KOYP1l7h8VXAsBH
104,"Mä en pelkää","Lauri Tähkä",8620,https://open.spotify.com/track/5o5QFuPYIiJ0XGNt1H70Hz
105,"Amor Amor (feat. Cledos)",ABREU,8591,https://open.spotify.com/track/61shpWjjwZmqHQPqHkEzZN
106,Nonstop,Drake,8569,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
107,"Look At Me!",XXXTENTACION,8517,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
108,"Does It Matter",Janieck,8475,https://open.spotify.com/track/7FxidSR6IoL3qMRXxFJ8pd
109,Antaudun,"Reino Nordin",8439,https://open.spotify.com/track/1tHecEhjSqsh8QGhau0iHC
110,"God's Plan",Drake,8390,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
111,"Like I Do","David Guetta",8381,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
112,"Tunnen Sut","Lahti United",8253,https://open.spotify.com/track/2cP7q3g9N3FPaDZ5T3HO0t
113,Zombie,"Bad Wolves",8242,https://open.spotify.com/track/1eadPrzB2P0ikQcqhKSAtv
114,"Made in Italy",Cledos,8183,https://open.spotify.com/track/2tWJ4xejt3w4sjrUuULuYo
115,"Riks Raks Poks",Gasellit,8144,https://open.spotify.com/track/6wyzAkfz9XVZkV9eZCqLJb
116,"Ota varovasti",Vesta,8104,https://open.spotify.com/track/46wULtWD6WHdbYNXk2KLMJ
117,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",8059,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
118,Monaco,Aste,8014,https://open.spotify.com/track/6Z4UPnU2Kwvws4CYN0kZbw
