,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
51,"Bom Rapaz - Ao Vivo","Fernando & Sorocaba",145158,https://open.spotify.com/track/5Zha6IxtfsLjqLYndyWcER
52,"I Miss U",Alok,144625,https://open.spotify.com/track/0wsflw6A3Qrbrl3YbWK8tx
53,"Vou Morrer Sozinho",Jão,143331,https://open.spotify.com/track/4f5q7OZD7Z93a7XdX0SuDc
54,"Largado As Traças - Acústico","Zé Neto & Cristiano",141767,https://open.spotify.com/track/74gguwbBvfBTurNJUWFOsC
55,"Cancela o Sentimento","Marcos & Belutti",139134,https://open.spotify.com/track/0PVjuxjgUJldBATilksYW2
56,"In My Mind",Dynoro,132564,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
57,"Deixe Me Ir - Acústico",1Kilo,131785,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
58,Papum,"MC Kevinho",131341,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
59,"Juramento do Dedinho","Mano Walter",127491,https://open.spotify.com/track/0lCmp1Mws7I9K4a0OAgces
60,"12 Horas",Dilsinho,125024,https://open.spotify.com/track/7B826fTyDa3DkjnKpOgXFo
61,"Girls Like You (feat. Cardi B)","Maroon 5",124300,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
62,"Bilhete 2.0",Rashid,123052,https://open.spotify.com/track/4eizL2CPEy9lFUZw7HBKrk
63,"Já convenci - Ao vivo","Thiago Brava",122770,https://open.spotify.com/track/7xCe2DkTYlkfwhhGAU6FbO
64,Believer,"Imagine Dragons",122339,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
65,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,120709,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
66,"3 Dias Virado","Mc IG",120039,https://open.spotify.com/track/4uD7ypL7pDmOiMiVX6TCCa
67,"Pra você acreditar - Ao vivo",Ferrugem,119990,https://open.spotify.com/track/5KNi9XFap48ry4puG7rvqv
68,"God's Plan",Drake,119421,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
69,"Das 9 às 6","Henrique & Diego",119256,https://open.spotify.com/track/3HxM4lAPdlTxdl60Ecn092
70,"Não Fala Não pra Mim","Humberto & Ronaldo",118912,https://open.spotify.com/track/0PaAB17axL9hn88mHiw8g0
71,"Bonita, Lindinha e Sagaz","Mc Davi",116326,https://open.spotify.com/track/1R1HmdunvOnEK4bibKp7q5
72,"Derreter a Aliança - Ao Vivo","Zé Neto & Cristiano",114211,https://open.spotify.com/track/2p8yzBihO2pDFXGPHS3Okh
73,"Fica - Bonus Track",ANAVITÓRIA,111330,https://open.spotify.com/track/1qDZnViQgUItsMpWLVwfGb
74,"Estranho - Ao Vivo | Acústico","Marília Mendonça",111074,https://open.spotify.com/track/0rOYqGZFzJzVGcZyXrN3fO
75,Devagarinho,"Luísa Sonza",110878,https://open.spotify.com/track/0aZfIiaO3b2HTNxZ3sv1cg
76,"Shape of You","Ed Sheeran",107709,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
77,"One Kiss (with Dua Lipa)","Calvin Harris",104703,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
78,"Siga a Seta (feat. Matheus & Kauan) - Ao Vivo","Marcos & Belutti",103840,https://open.spotify.com/track/5AQNVgt7BKHKRhrNFFgSPF
79,"Saudade Nível Hard","Yasmin Santos",103467,https://open.spotify.com/track/2dmGj5Nf01FcR6N4HPzAbL
80,"Eastside (with Halsey & Khalid)","benny blanco",102177,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
81,"De Trás Pra Frente - Ao Vivo","Henrique & Juliano",100529,https://open.spotify.com/track/2x67AU9q3lf7cfPSzxCDsL
82,"Ouvi Dizer",Melim,100264,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
83,Youngblood,"5 Seconds of Summer",99460,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
84,"Poesia Acústica #3: Capricorniana","Pineapple StormTv",99348,https://open.spotify.com/track/1YUWhlQjFv7MQpcbb77zTL
85,"Você Não Vale Nada","Zé Felipe",99054,https://open.spotify.com/track/6EFIK4B0jrvLO096QYEhnX
86,"Tem Café",Gaab,98811,https://open.spotify.com/track/4lNriuYNZD2YP2OPG6xOte
87,"Ainda Sou Tão Seu - Ao Vivo","Felipe Araújo",98427,https://open.spotify.com/track/07PHNpknqZFw6N3GzNQWB8
88,"rockstar (feat. 21 Savage)","Post Malone",98411,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
89,Contrário,"Jonas Esticado",94647,https://open.spotify.com/track/76NzI3TmJCAvw28nB3EGk2
90,"Poesia Acústica #2: Sobre Nós",Delacruz,91908,https://open.spotify.com/track/6HaTYIUKd8SzdvGOfutBRD
91,Thunder,"Imagine Dragons",90993,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
92,"Thunderclouds with Sia, Diplo & Labrinth",Sia,90640,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
93,"Dona Maria","Thiago Brava",89078,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
94,Cobaia,"Lauana Prado",88273,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
95,SAD!,XXXTENTACION,88135,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
96,"Solo (feat. Demi Lovato)","Clean Bandit",88071,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
97,"Menina Braba","Jerry Smith",88048,https://open.spotify.com/track/2caWIcrS6CLQDB5WglieeA
98,IDGAF,"Dua Lipa",86969,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
99,Transplante,"Marília Mendonça",86779,https://open.spotify.com/track/6uyMtLQXZ8amkLyv5l7F7O
100,"Trevo (Tu)",ANAVITÓRIA,86563,https://open.spotify.com/track/2vRBYKWOyHtFMtiK60qRz7
101,"Favela Vive 3",ADL,85446,https://open.spotify.com/track/3cvKOM4MNrGaXmeTw3XdNN
102,"New Rules","Dua Lipa",84894,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
103,"Me Negaram Amor","Cynthia Luz",84477,https://open.spotify.com/track/4oH03lpFiysmcWex1AyddD
104,X,"Nicky Jam",83762,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
105,"Quem Ensinou Fui Eu","Maiara & Maraisa",83658,https://open.spotify.com/track/1mBx8G3GBajrV0eTeYQshc
106,"4 da manhã",UM44K,83174,https://open.spotify.com/track/5xVJU6DJHnmHnbbKS56yCC
107,"Um Em Um Milhão","Simone & Simaria",83079,https://open.spotify.com/track/2XrQcyrxoJ0oXd4w58Y6H2
108,"Morador de Rua - Ao Vivo","Zé Neto & Cristiano",82638,https://open.spotify.com/track/4uUoH2xKewbukFqGRGfKXs
109,"Armadura - Ao Vivo","Zé Neto & Cristiano",82476,https://open.spotify.com/track/202ZvROo781eRsyW3Pl9UN
110,"Sua Mãe Vai Me Amar","Turma do Pagode",81342,https://open.spotify.com/track/4fMjqKYYsvtT6Fvca8lGFl
111,"Sinto sua falta - Ao vivo",Ferrugem,81339,https://open.spotify.com/track/3eWHUE5D5R19q7BvOX7NSJ
112,"Meu Amor - Ao Vivo","Henrique & Juliano",81246,https://open.spotify.com/track/3X5zRkzlpTiajlkI9QXQUz
113,Clandestino,Shakira,81143,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
114,"Pour Over","Vintage Culture",80934,https://open.spotify.com/track/574kOxVgCcy70oq623rvPE
115,"no tears left to cry","Ariana Grande",80894,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
116,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,80767,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
117,"Ginga (Participação especial de Rincon Sapiência)",IZA,80733,https://open.spotify.com/track/1QqIcxyTz2G7I31wcrnERf
118,"Na Conta Da Loucura - Ao Vivo","Bruno & Marrone",80141,https://open.spotify.com/track/2EVaHMfXlWw4ANf6Mb8c5P
119,"Meu Mundo","WC no Beat",79956,https://open.spotify.com/track/1hw5UuO6s1DRAJmCn4Nc1H
120,"I Like It","Cardi B",79732,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
121,FRIENDS,Marshmello,79676,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
122,"Jackie Chan",Tiësto,79468,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
123,"Nossa música",UM44K,79232,https://open.spotify.com/track/4hpcc2wq84pilUgDbIPkDN
124,Sortudo,"Wesley Safadão",78641,https://open.spotify.com/track/76L8k0PT5lGDkjqs0t7tYV
125,"Beautiful (feat. Camila Cabello)",Bazzi,77941,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
126,Downtown,Anitta,77471,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
127,"Poesia Acústica #5: Teu Popô - Remix","Pineapple StormTv",77136,https://open.spotify.com/track/0b369xoVhUFJOH56pYq4KB
128,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",77045,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
129,"SICKO MODE","Travis Scott",76086,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
130,"Sem Contraindicação - Ao Vivo","Diego & Victor Hugo",75525,https://open.spotify.com/track/0pqyzGaS6qpdHs3bzjVYzb
131,"A Farra Perdeu Pro Amor - Ao Vivo","Zé Neto & Cristiano",74881,https://open.spotify.com/track/59tJVlaTd7lIpnzJcw1ToX
132,"Apenas Mais uma de Amor","Lulu Santos",74607,https://open.spotify.com/track/6YNCE5qtrTa7YcnAOAEsDQ
133,Havana,"Camila Cabello",74321,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
134,"O Corre","Cynthia Luz",74268,https://open.spotify.com/track/3RyyUWNovCdqfHwyDaSPvO
135,Ladrão,"Naiara Azevedo",74228,https://open.spotify.com/track/2b9irL6QwOdbjJJldQoUOK
136,"Mais Amor e Menos Drama - Ao Vivo","Henrique & Juliano",73942,https://open.spotify.com/track/2TihKW8ShdEEhKN3PSDEIq
137,"Better Now","Post Malone",73811,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
138,Natural,"Imagine Dragons",72476,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
139,"Ontem Era Eu - Ao Vivo","Zé Neto & Cristiano",72013,https://open.spotify.com/track/2PJfsqmg6jMBdMtRWwUZ1B
140,"A Gente Continua - Ao Vivo","Zé Neto & Cristiano",71958,https://open.spotify.com/track/3r9yRbPvDIt33pDZ0w3m6W
141,"De Copo Em Copo - Ao Vivo","George Henrique & Rodrigo",71901,https://open.spotify.com/track/6uf6MiMitjd5RMgU8aamcH
142,"Hear Me Now",Alok,71239,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
143,"Vou Pegar","Dennis DJ",71028,https://open.spotify.com/track/5Ufele27Idk8xPHYMh85Ra
144,"Parece Namoro - Ao Vivo | Acústico","Marília Mendonça",71026,https://open.spotify.com/track/67gLKHTj5FsGwbUCcGQZFm
145,"Divisão de Bens - Ao Vivo","Gabriel Gava",70978,https://open.spotify.com/track/7vj7k6q6yFYYJPIfwe8Bnf
146,"Beber Com Emergência - Ao Vivo","Jefferson Moraes",70733,https://open.spotify.com/track/1IcbQvHb9B7MikgQjfJtAl
147,"Jogando sujo",Ludmilla,70702,https://open.spotify.com/track/2OUffBn30YvuPbZ0SmBgNs
148,"Amor Falso","Wesley Safadão",69968,https://open.spotify.com/track/1n36knZX4bQ6FvcNEISVe9
149,"Escalada pra Jogar","Henrique & Diego",69517,https://open.spotify.com/track/1m1vw2OQTYHt9AukcIPs8x
150,"Amor Provisório - Ao Vivo","Bruninho & Davi",69451,https://open.spotify.com/track/44a8Iiss69nVepEPdjuRck
151,"Não Se Apaixona","Jerry Smith",69421,https://open.spotify.com/track/0r9tHLACmVGOXxsVRGvA3U
152,"Novela das Nove - Ao Vivo","Zé Neto & Cristiano",68945,https://open.spotify.com/track/4yrAsYnGZ0d6cI9nFUIKsQ
153,"Zé da Recaída","Gusttavo Lima",68781,https://open.spotify.com/track/4iGwWeV7XVIWO9Yy5QExOr
154,"Cante por Nós","Vintage Culture",68600,https://open.spotify.com/track/7q4aClIlFcgyVQDACJQdmG
155,"Cobertor de Orelha - Ao Vivo","Turma do Pagode",68081,https://open.spotify.com/track/1XCKlzIqaehohdUTihetGN
156,"Born To Be Yours",Kygo,68039,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
157,Paralisa,"MC Loma e As Gêmeas Lacração",67559,https://open.spotify.com/track/4G1i3FrLYRge4Z2ubJiOW3
158,"Amigo Taxista","Zé Neto & Cristiano",67453,https://open.spotify.com/track/6LEFk0KHRfahO5pOMJlbdV
159,"Never Let Me Go",Alok,67380,https://open.spotify.com/track/1yzBGun3xDY7WpHOIP9nNp
160,"Como é Que Faz","Rob Nunes",67339,https://open.spotify.com/track/1ZYD1c1vFMdeyRdNBxJiAr
161,"Vou Falar Pra Tu","Jerry Smith",67184,https://open.spotify.com/track/4Tbzfb4LmjxctKOTPfgWGV
162,"Anos Luz",Matuê,67145,https://open.spotify.com/track/2aRdz1goHRuJ2FkDw3vpVX
163,"Pesadão (Participação especial Marcelo Falcão)",IZA,66746,https://open.spotify.com/track/2nPYWC7Jtd3gsd1iMQT3Vs
164,"MC Lençol e DJ Travesseiro","Luan Santana",65881,https://open.spotify.com/track/2ozsutWRgcaZKJsQ6DvFFv
165,"Tbt - Ao Vivo","Cleber & Cauan",65644,https://open.spotify.com/track/4RREQkD5lRqgDvhsQ643i7
166,Refém,Dilsinho,65222,https://open.spotify.com/track/4muZ1PUxmss4cVmYnpLrvs
167,"Grão de Arroz - Ao Vivo","Zé Neto & Cristiano",64996,https://open.spotify.com/track/3Cq4m5Pxoq03ojlrrhD188
168,"Só Vem! - Ao Vivo",Thiaguinho,64847,https://open.spotify.com/track/4bXwQ9ZcMjoN28b4J9bykr
169,"Cliente Preferencial (Um Modão Atrás Do Outro) - Ao Vivo","George Henrique & Rodrigo",64594,https://open.spotify.com/track/6ujbQPGL1jQs3fAUtKwX0x
170,"Ritmo Mexicano","Mc Gw",64450,https://open.spotify.com/track/6ZR7rT7vfwtY0EqyLeyAaO
171,"Ritmo do Pam Pam","MC Rafa 22",64350,https://open.spotify.com/track/0xLt187K4MEhKIxqiNALNN
172,"Vidinha de Balada - Ao Vivo","Henrique & Juliano",64215,https://open.spotify.com/track/2g2ZjM1GjY9Lf2Ff0L94Ul
173,"Ponto Fraco - Ao Vivo",Thiaguinho,63871,https://open.spotify.com/track/0KkZFQSvZrTL1zU3cX8Z7e
174,"Que Maravilha","Mc Zaac",63676,https://open.spotify.com/track/3JjBLbcN5e7wKuKAPeO8zw
175,"Azul Piscina","Mc Livinho",63569,https://open.spotify.com/track/7ieFtgZBYSC94nGs5yF0Wk
176,"Amor À Primeira Esquina - Ao Vivo","Zé Neto & Cristiano",63455,https://open.spotify.com/track/6X9uEsfCfmKYlArji6SASW
177,"Os Opostos Se Atraem","Mc Don Juan",63409,https://open.spotify.com/track/6bcUvUK88KyXHdqHEwefqc
178,"Psycho (feat. Ty Dolla $ign)","Post Malone",63352,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
179,Rise,"Jonas Blue",63273,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
180,"Raspão - Ao Vivo","Henrique & Diego",62994,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
181,"Taste (feat. Offset)",Tyga,62805,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
182,"Poesia Acústica #4: Todo Mundo Odeia Acústico","Pineapple StormTv",62593,https://open.spotify.com/track/4nwQ1SG9CsAl4XoKuScF0r
