,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
76,Faded,"Alan Walker",3662,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
77,你瞞我瞞,"Jason Chan",3629,https://open.spotify.com/track/1eId3TVzGrwv73YAWAVQMX
78,櫻花樹下,"Hins Cheung",3612,https://open.spotify.com/track/4UXP5IM5cCl2h21gh2Wq5R
79,SAD!,XXXTENTACION,3608,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
80,慢慢喜歡你,"Karen Mok",3595,https://open.spotify.com/track/7EoyERNueJuFlQbyrRB0US
81,"One Kiss (with Dua Lipa)","Calvin Harris",3575,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
82,"FOREVER YOUNG - KR Ver.",BLACKPINK,3515,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA
83,Nonstop,Drake,3505,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
84,忍,"Mag Lam",3449,https://open.spotify.com/track/0TZfM8YB6x7PrCJpRCEYFx
85,修煉愛情,"JJ Lin",3402,https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk
86,"Power Up","Red Velvet",3397,https://open.spotify.com/track/381g0b6QZxC13SzA2HRMIc
87,"Rewrite The Stars","Zac Efron",3387,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
88,IDGAF,"Dua Lipa",3373,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
89,演員,"Joker Xue",3358,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd
90,不愛我就拉倒,"Jay Chou",3355,https://open.spotify.com/track/4sQSweqHEeinUxoFBG3QeF
91,最後晚餐,"Supper Moment",3349,https://open.spotify.com/track/71b8CQvcm070jgEypaevrV
92,不該,"Jay Chou",3307,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l
93,分手總約在雨天,"Charmaine Fong",3292,https://open.spotify.com/track/4F58voptx3uo1bNiJ6i1P9
94,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",3263,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
95,不為誰而作的歌,"JJ Lin",3248,https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1
96,"我們 - 《後來的我們》電影主題曲","Eason Chan",3243,https://open.spotify.com/track/0Uf0SvwUrf02ucIt1d0Wos
97,以後別做朋友,"Eric Chou",3222,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx
98,她說,"JJ Lin",3169,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts
99,Attention,"Charlie Puth",3160,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
